"scenario","rep","n","p","H_true","G_true","G_config","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","loading_design","block_size_mode","loading_sign_mode","alignment_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","fix_dgp_parameters","dgp_parameter_seed","loading_parameter_seed","mixture_parameter_seed","data_seed","dgp_p_max","product_method","comparator_method","factor_score_rmse_product","factor_score_rmse_comparator","factor_score_rmse_product_minus_comparator","lambda_rmse_product","lambda_rmse_comparator","lambda_rmse_product_minus_comparator","alpha_rmse_product","alpha_rmse_comparator","alpha_rmse_product_minus_comparator","marginal_mu_rmse_product","marginal_mu_rmse_comparator","marginal_mu_rmse_product_minus_comparator","marginal_var_rmse_product","marginal_var_rmse_comparator","marginal_var_rmse_product_minus_comparator","marginal_weight_rmse_product","marginal_weight_rmse_comparator","marginal_weight_rmse_product_minus_comparator","seconds_product","seconds_comparator","seconds_product_minus_comparator"
"rep3_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",3,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26791731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.133854999013045,0.138388887888398,-0.004533888875353,0.28854320746268,0.288690871723046,-0.000147664260366054,0.261533439153175,0.267727547195613,-0.00619410804243797,0.0488321644675819,0.0469475358459718,0.0018846286216101,0.0190674559333372,0.0236746182715844,-0.0046071623382472,0.024987497028668,0.0246783881207285,0.0003091089079395,18.698,118.789,-100.091
"rep3_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",3,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29541731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.126893214612945,0.135950260451489,-0.009057045838544,0.279589257095099,0.273148200902733,0.00644105619236601,0.25179507308683,0.264439990430261,-0.012644917343431,0.0735138508073656,0.104366947132292,-0.0308530963249264,0.0166827348720806,0.0697714165801055,-0.0530886817080249,0.0329951046357151,0.0371990339456667,-0.00420392930995159,20.891,119.237,-98.346
"rep3_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",3,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22291731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.132034114023753,0.144037442358759,-0.012003328335006,0.308319526351554,0.306268696137482,0.00205083021407204,0.249620846276455,0.246641149342456,0.00297969693399899,0.0330241452765897,0.0323553305679394,0.000668814708650302,0.0328899977336248,0.0344591967294801,-0.0015691989958553,0.0166736790045924,0.0166513285527146,2.23504518777999e-05,17.618,80.483,-62.865
"rep3_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",3,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23041731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.129516842498397,0.141024302733644,-0.011507460235247,0.328763336003903,0.321685927206107,0.007077408797796,0.279032085638796,0.306284934668184,-0.027252849029388,0.075542093864076,0.100311069210665,-0.024768975346589,0.0201639030147403,0.0424269625190824,-0.0222630595043421,0.0344220925433616,0.0433525288534818,-0.0089304363101202,17.779,82.396,-64.617
"rep4_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",4,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26801731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.131407183241774,0.136774365225912,-0.00536718198413799,0.282367352790449,0.285208533771624,-0.00284118098117497,0.287685235908158,0.291859398605592,-0.00417416269743404,0.0356319732672597,0.0329220981647377,0.002709875102522,0.019741136072197,0.021872689716195,-0.002131553643998,0.0175865378419669,0.0173590892163688,0.000227448625598099,20.344,121.611,-101.267
"rep4_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",4,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29551731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.127686886411575,0.134720325256337,-0.00703343884476201,0.284970584226615,0.277020928486125,0.00794965574049,0.211270261458988,0.218648981987543,-0.00737872052855501,0.05695657360344,0.104173704840698,-0.047217131237258,0.0173320713253912,0.079239593748804,-0.0619075224234128,0.0333267360178413,0.0454038152473833,-0.012077079229542,21.58,122.152,-100.572
"rep4_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",4,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22301731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.135726518853414,0.149794445952782,-0.014067927099368,0.311868675195526,0.309559618148014,0.002309057047512,0.3170427600341,0.321607386172484,-0.00456462613838404,0.0825222923379065,0.0815277289493657,0.000994563388540801,0.0270517034924625,0.0328257441721245,-0.005774040679662,0.0427027534507325,0.0427615896438502,-5.88361931176951e-05,17.607,84.763,-67.156
"rep4_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",4,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23051731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.129213135139622,0.143552758401723,-0.014339623262101,0.336509326339249,0.329012407871625,0.00749691846762401,0.21371143650421,0.23246677387703,-0.01875533737282,0.0723355441740036,0.0946766574190704,-0.0223411132450668,0.021985774891563,0.0434716289074182,-0.0214858540158552,0.0274025169916848,0.0332714076484919,-0.0058688906568071,17.819,82.153,-64.334
"rep5_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",5,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26811731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.132934029354481,0.138616085089962,-0.005682055735481,0.285352827943412,0.286613890810558,-0.001261062867146,0.29922218070488,0.306253236950187,-0.00703105624530703,0.0697696376160495,0.0678249185938008,0.0019447190222487,0.01934663118131,0.0238149959459138,-0.0044683647646038,0.035761107852887,0.0358126821495442,-5.15742966572044e-05,18.255,117.64,-99.385
"rep5_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",5,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29561731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.129103480638575,0.135923905318474,-0.00682042467989902,0.286988880158283,0.280596633273954,0.00639224688432899,0.184856569642309,0.188586939683716,-0.003730370041407,0.0632820533162437,0.0843281656643966,-0.0210461123481529,0.0187243888817473,0.0573947080731138,-0.0386703191913665,0.0289591012439459,0.0335297892000442,-0.0045706879560983,19.74,118.312,-98.572
"rep5_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",5,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22311731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.133561185437308,0.145099860175443,-0.011538674738135,0.310423924063148,0.307827273370903,0.00259665069224502,0.349214567744942,0.354459417130826,-0.00524484938588404,0.0454890531460878,0.0421814432996975,0.0033076098463903,0.030225333976196,0.0338556524212297,-0.0036303184450337,0.0223670516017704,0.021537265346409,0.000829786255361401,17.453,80.249,-62.796
"rep5_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",5,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23061731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.126759383450781,0.141161526076868,-0.014402142626087,0.328288466720607,0.31969981684424,0.00858864987636704,0.226009502673928,0.252215209874537,-0.026205707200609,0.0639295743664902,0.090959790345866,-0.0270302159793758,0.0227959942976165,0.0471349668504686,-0.0243389725528521,0.0260383371490679,0.0335568586354377,-0.0075185214863698,18.893,81.285,-62.392
"rep6_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",6,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26821731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.132328427851287,0.137219835619835,-0.00489140776854799,0.290745219762219,0.291881306527849,-0.00113608676562998,0.29654860210879,0.295270303663079,0.00127829844571103,0.0558955597423418,0.0535697820961066,0.0023257776462352,0.0212581777301561,0.024514795318529,-0.0032566175883729,0.0283569634484737,0.028191054322578,0.000165909125895702,18.62,117.758,-99.138
"rep6_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",6,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29571731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.129396246020001,0.134596813317159,-0.00520056729715801,0.283419858673564,0.276426301109068,0.00699355756449599,0.218806845280642,0.227142872886354,-0.008336027605712,0.0521904916262207,0.0791472956957103,-0.0269568040694896,0.0202228254357007,0.061551652274836,-0.0413288268391353,0.0265026073364226,0.0307744162962837,-0.0042718089598611,19.828,118.483,-98.655
"rep6_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",6,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22321731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.130410499560511,0.144343912960569,-0.013933413400058,0.32288012879622,0.319298708762785,0.00358142003343503,0.230325533708564,0.226385766327502,0.003939767381062,0.0339798482176317,0.0333731373072052,0.000606710910426494,0.027069631261333,0.033557408272788,-0.006487777011455,0.0165216282211474,0.0167903264809852,-0.000268698259837802,18.254,81.258,-63.004
"rep6_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",6,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23071731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.129865863681006,0.14526945332205,-0.015403589641044,0.329471793857048,0.32356924327782,0.005902550579228,0.236053629085321,0.266720396932778,-0.030666767847457,0.0566146857330251,0.0866253450035857,-0.0300106592705606,0.0189168598911728,0.0447167209142782,-0.0257998610231054,0.0242193315536747,0.0304236836344263,-0.0062043520807516,17.807,81.505,-63.698
"rep7_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",7,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26831731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.133855798325575,0.13911977177636,-0.005263973450785,0.291306679709898,0.292329806542178,-0.00102312683228001,0.230918360744547,0.232519925305539,-0.001601564560992,0.0554908855009612,0.0550962786419396,0.000394606859021603,0.0230853326434619,0.02718437564275,-0.0040990429992881,0.0282903694388952,0.0289466298591787,-0.000656260420283498,19.106,117.352,-98.246
"rep7_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",7,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29581731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.126552975348708,0.135050869027723,-0.00849789367901502,0.285864568272875,0.28110718738392,0.004757380888955,0.275176195804867,0.291265450911342,-0.016089255106475,0.074646257271741,0.0925604797059733,-0.0179142224342323,0.0189307537162628,0.0575437183748322,-0.0386129646585694,0.0339699848458028,0.0374424313751543,-0.0034724465293515,19.835,118.627,-98.792
"rep7_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",7,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22331731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.128654901064118,0.14335636234548,-0.014701461281362,0.309780457377932,0.309881562158719,-0.000101104780787009,0.299842558451503,0.296683948661206,0.00315860979029697,0.0367992751889326,0.0348130654226797,0.0019862097662529,0.0223456677981675,0.0328604254958726,-0.0105147576977051,0.0185555138281335,0.0181661927645226,0.000389321063610899,17.557,80.435,-62.878
"rep7_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",7,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23081731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.128885579633066,0.143395225613612,-0.014509645980546,0.322087114376211,0.314124594933795,0.00796251944241599,0.211170792121065,0.236253385597785,-0.02508259347672,0.0682556874203178,0.0998766433932274,-0.0316209559729096,0.0267013989289404,0.052153406868406,-0.0254520079394656,0.0260150281833718,0.0365230712473398,-0.010508043063968,18.214,81.277,-63.063
"rep8_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",8,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26841731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.131801342282318,0.137371662208453,-0.00557031992613502,0.285994659607362,0.288362386851248,-0.00236772724388601,0.27932506077311,0.275356295128567,0.00396876564454296,0.0561709888343231,0.0533258530364235,0.0028451357978996,0.0167495187870191,0.0212429673794226,-0.0044934485924035,0.0287445311130166,0.0280865985407163,0.000657932572300301,19.263,110.244,-90.981
"rep8_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",8,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29591731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.13177086567991,0.138823528695303,-0.00705266301539301,0.291258582535181,0.283857324434827,0.00740125810035402,0.214879157948519,0.222881120615755,-0.00800196266723599,0.0569698097528734,0.0726071579607458,-0.0156373482078724,0.0219195018974816,0.0612285729081983,-0.0393090710107167,0.0201277425837383,0.0222436729672857,-0.0021159303835474,19.899,109.206,-89.307
"rep8_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",8,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22341731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.130897115976695,0.146618812877302,-0.015721696900607,0.318125476607895,0.317803261732363,0.000322214875531968,0.376261606535942,0.378827833258441,-0.00256622672249901,0.05907460262926,0.0554187121331011,0.0036558904961589,0.026776748628494,0.0346655767999327,-0.0078888281714387,0.0305265451773851,0.0289130455311677,0.0016134996462174,17.386,75.749,-58.363
"rep8_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",8,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23091731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.131405355873938,0.146295255753449,-0.014889899879511,0.337149178622651,0.329666476126785,0.00748270249586597,0.246647799671118,0.276694947901578,-0.03004714823046,0.0437763845613977,0.0807371515843737,-0.036960767022976,0.0167767197269998,0.0465127102935496,-0.0297359905665498,0.026285777516127,0.0295620050279305,-0.0032762275118035,18.214,75.784,-57.57
"rep9_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",9,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26851731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.131984460982587,0.137061036525379,-0.00507657554279198,0.286335766880091,0.286894627057819,-0.000558860177727993,0.258292202688638,0.260823463898538,-0.00253126120989999,0.0508766272769634,0.0494374994607342,0.0014391278162292,0.016983395491246,0.0212286666127439,-0.0042452711214979,0.0258509202494465,0.0261958493735257,-0.000344929124079199,18.779,108.104,-89.325
"rep9_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",9,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29601731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.129329424885489,0.136774632523278,-0.007445207637789,0.286826680206923,0.281187054381531,0.00563962582539196,0.186846544217686,0.192491019707354,-0.00564447548966798,0.0608678865458872,0.0857205277743111,-0.0248526412284239,0.0176840716616789,0.0586791880341554,-0.0409951163724765,0.0300544714915516,0.0354767294211955,-0.0054222579296439,20.412,109.289,-88.877
"rep9_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",9,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22351731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.128596917566844,0.14307783505013,-0.014480917483286,0.311699315631086,0.308086402214651,0.00361291341643499,0.324912164833074,0.332142597549074,-0.00723043271599999,0.0506636651047253,0.0491640658020591,0.0014995993026662,0.0259389036650563,0.0331174844301844,-0.0071785807651281,0.0259124986861607,0.025860398672248,5.21000139127002e-05,17.5,74.291,-56.791
